EAN,Brand Color,PurchasePriceExclVAT,RecommendedPriceInclVAT
7340030804791,,16,39
7340030804937,,16,39
7340030804944,,16,39
7340030804746,,59,149
7340030804821,,59,149
7340030804951,,59,149
7340030804968,,59,149
7340030801455,,39,99
7340030801462,,39,99
7340030801479,,"39,00","99,00"
7340030801486,,"39,00","99,00"
7340030801707,,"39,00","99,00"
7340030801714,,"39,00","99,00"
7340030801721,,"39,00","99,00"
7340030801493,,"51,00","129,00"
7340030801509,,"51,00","129,00"
7340030801516,,"79,00","199,00"
7340030801523,,"79,00","199,00"
7340030801530,,"79,00","199,00"
7340030801547,,"79,00","199,00"
7340030801653,,"149,00","379,00"
7340030801660,,"109,00","279,00"
7340030801677,,"149,00","379,00"
7340030801684,,"239,00","599,00"
7340030802414,,"59,00","149,00"
7340030802421,,"59,00","149,00"
7340030803961,,"159,00","399,00"
7340030803978,,"99,00","249,00"
7340030803985,,"79,00","199,00"
7340030803992,,"89,00","229,00"
7340030804005,,"99,00","249,00"
7340030804012,,"105,00","259,00"
7340030804029,,"119,00","299,00"
